"","X","id","hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","distribution_channel","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","deposit_type","agent","company","days_in_waiting_list","customer_type","adr","required_car_parking_spaces","total_of_special_requests","reservation_status","reservation_status_date"
"586",62017,63009,"City Hotel",1,566,2017,"January",4,26,0,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",59,0,0,"Canceled","2015-10-21"
"587",81869,83245,"City Hotel",0,0,2016,"January",5,25,1,0,2,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90,0,0,"Check-Out","2016-01-26"
"588",61704,62695,"City Hotel",1,559,2017,"January",3,19,0,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",59,0,0,"Canceled","2015-10-21"
"589",61709,62700,"City Hotel",1,559,2017,"January",3,19,0,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",59,0,0,"Canceled","2015-10-21"
"590",61597,62588,"City Hotel",1,208,2017,"January",3,16,1,0,2,0,0,"BB","AUS","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90,0,0,"Canceled","2016-08-23"
"591",81773,83142,"City Hotel",0,0,2016,"January",4,20,0,1,1,0,0,"BB","CHN","Direct","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",90,0,0,"Check-Out","2016-01-21"
"592",81887,83263,"City Hotel",0,33,2016,"January",5,25,1,1,1,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"A","A",1,"No Deposit","38","NULL",15,"Transient-Party",59,0,0,"Check-Out","2016-01-27"
"593",61416,62407,"City Hotel",1,205,2017,"January",2,13,0,1,2,0,0,"BB","AUS","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90,0,1,"Canceled","2016-08-23"
"594",91911,93510,"City Hotel",0,292,2016,"July",30,21,0,2,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-07-23"
"595",114429,116447,"City Hotel",0,59,2017,"July",29,17,1,2,2,0,0,"SC","BEL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,1,"Check-Out","2017-07-20"
"596",14148,14346,"Resort Hotel",1,183,2015,"July",27,4,4,10,2,1,0,"BB","PRT","Direct","Direct",0,1,0,"G","G",0,"No Deposit","NULL","NULL",0,"Transient",130,0,1,"Canceled","2015-05-19"
"597",39604,40378,"City Hotel",0,132,2015,"July",30,23,0,1,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","E",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-07-24"
"598",70709,71719,"City Hotel",1,450,2017,"July",28,11,0,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-06-28"
"599",92561,94168,"City Hotel",0,301,2016,"July",31,30,1,1,1,0,0,"HB","BIH","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-08-01"
"600",92545,94152,"City Hotel",0,301,2016,"July",31,30,1,1,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-08-01"
"601",70764,71774,"City Hotel",1,451,2017,"July",28,12,0,3,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","229","NULL",0,"Transient-Party",90,0,0,"Canceled","2017-06-07"
"602",37585,38329,"Resort Hotel",0,132,2017,"July",28,10,1,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","241","NULL",0,"Transient",128,0,2,"Check-Out","2017-07-15"
"603",92601,94208,"City Hotel",0,301,2016,"July",31,30,1,1,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-08-01"
"604",114578,116597,"City Hotel",0,136,2017,"July",29,19,0,3,2,0,0,"BB","BLR","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","9","NULL",0,"Transient",128,0,2,"Check-Out","2017-07-22"
"605",114478,116496,"City Hotel",0,88,2017,"July",29,20,0,1,2,1,0,"BB","CHE","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","9","NULL",0,"Transient",230,0,2,"Check-Out","2017-07-21"
"606",92598,94205,"City Hotel",0,301,2016,"July",31,30,1,1,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-08-01"
"607",114157,116171,"City Hotel",0,25,2017,"July",28,14,0,2,2,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,1,"Check-Out","2017-07-16"
"608",71037,72047,"City Hotel",1,479,2017,"July",29,18,0,3,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-06-30"
"609",70891,71901,"City Hotel",1,35,2017,"July",28,15,1,1,2,0,0,"SC","CHE","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,1,"Canceled","2017-06-20"
"610",91978,93577,"City Hotel",0,292,2016,"July",30,21,0,2,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-07-23"
"611",70721,71731,"City Hotel",1,450,2017,"July",28,11,0,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-06-28"
"612",91979,93578,"City Hotel",0,292,2016,"July",30,21,0,2,1,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","C",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-07-23"
"613",70890,71900,"City Hotel",1,24,2017,"July",28,15,1,1,1,0,0,"BB","DNK","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,0,"Canceled","2017-07-07"
"614",71486,72496,"City Hotel",1,490,2017,"July",30,29,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-07-07"
"615",71474,72484,"City Hotel",1,490,2017,"July",30,29,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-07-07"
"616",39588,40360,"City Hotel",0,132,2015,"July",30,23,0,1,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-07-24"
"617",70391,71401,"City Hotel",1,465,2017,"July",27,4,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-06-28"
"618",70376,71386,"City Hotel",1,243,2017,"July",27,4,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","229","NULL",0,"Transient",90,0,0,"Canceled","2017-06-06"
"619",70987,71997,"City Hotel",1,59,2017,"July",29,17,1,2,2,0,0,"SC","DEU","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,0,"Canceled","2017-05-22"
"620",71295,72305,"City Hotel",1,465,2017,"July",30,26,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","229","NULL",0,"Transient-Party",90,0,0,"Canceled","2017-07-04"
"621",70277,71287,"City Hotel",1,462,2017,"July",26,1,2,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","229","NULL",0,"Transient-Party",90,0,0,"Canceled","2017-06-06"
"622",71280,72290,"City Hotel",1,74,2017,"July",30,25,0,3,3,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","9","NULL",0,"Transient",230,0,0,"Canceled","2017-05-16"
"623",37478,38219,"Resort Hotel",0,0,2017,"July",28,11,0,1,2,0,0,"BB","CN","Direct","Direct",0,0,0,"E","E",0,"No Deposit","NULL","NULL",0,"Transient",130,0,0,"Check-Out","2017-07-12"
"624",39592,40365,"City Hotel",0,132,2015,"July",30,23,0,1,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","D",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-07-24"
"625",91956,93555,"City Hotel",0,292,2016,"July",30,21,0,2,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-07-23"
"626",37154,37894,"Resort Hotel",0,28,2017,"July",26,1,0,1,2,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","241","NULL",0,"Transient",128,0,1,"Check-Out","2017-07-02"
"627",70716,71726,"City Hotel",1,450,2017,"July",28,11,0,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-06-28"
"628",115175,117199,"City Hotel",0,156,2017,"July",30,28,1,2,2,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","7","NULL",0,"Transient",90,0,1,"Check-Out","2017-07-31"
"629",71026,72036,"City Hotel",1,479,2017,"July",29,18,0,3,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-06-30"
"630",113239,115247,"City Hotel",0,5,2017,"July",27,3,1,0,1,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",128,0,0,"Check-Out","2017-07-04"
"631",321,328,"Resort Hotel",0,59,2015,"July",29,12,4,7,2,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","243","NULL",0,"Contract",130,1,1,"Check-Out","2015-07-23"
"632",39583,40355,"City Hotel",0,132,2015,"July",30,23,0,1,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-07-24"
"633",114257,116273,"City Hotel",0,116,2017,"July",28,15,1,1,2,2,0,"BB","FIN","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","9","NULL",0,"Transient",230,0,1,"Check-Out","2017-07-17"
"634",71361,72371,"City Hotel",1,153,2017,"July",30,27,0,3,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","9","NULL",0,"Transient",166.5,0,0,"Canceled","2017-02-28"
"635",39578,40350,"City Hotel",0,132,2015,"July",30,23,0,1,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","D",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-07-24"
"636",70950,71960,"City Hotel",1,21,2017,"July",29,16,2,0,2,0,0,"SC","AUS","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,1,"Canceled","2017-07-09"
"637",37653,38398,"Resort Hotel",0,0,2017,"July",28,15,0,1,2,2,0,"BB","PRT","Online TA","TA/TO",0,0,0,"C","C",0,"No Deposit","240","NULL",0,"Transient",230,0,0,"Check-Out","2017-07-16"
"638",70668,71678,"City Hotel",1,62,2017,"July",28,10,1,1,2,2,0,"BB","HUN","Online TA","TA/TO",0,0,0,"F","F",1,"No Deposit","9","NULL",0,"Transient",230,0,0,"Canceled","2017-06-26"
"639",113881,115893,"City Hotel",0,27,2017,"July",28,11,0,1,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","K",0,"No Deposit","9","NULL",0,"Transient",130,0,2,"Check-Out","2017-07-12"
"640",71394,72404,"City Hotel",1,467,2017,"July",30,28,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-07-07"
"641",39594,40367,"City Hotel",0,132,2015,"July",30,23,0,1,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","B",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-07-24"
"642",39581,40353,"City Hotel",0,132,2015,"July",30,23,0,1,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-07-24"
"643",91913,93512,"City Hotel",0,292,2016,"July",30,21,0,2,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-07-23"
"644",53867,54839,"City Hotel",1,386,2016,"July",31,28,0,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",59,0,0,"Canceled","2015-10-21"
"645",448,457,"Resort Hotel",0,68,2015,"July",29,16,2,5,2,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","243","NULL",0,"Contract",130,0,0,"Check-Out","2015-07-23"
"646",70644,71654,"City Hotel",1,27,2017,"July",28,9,2,2,2,0,0,"SC","IRL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,1,"Canceled","2017-06-13"
"647",114428,116446,"City Hotel",0,59,2017,"July",29,17,1,2,2,0,0,"SC","BEL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,1,"Check-Out","2017-07-20"
"648",114206,116221,"City Hotel",0,231,2017,"July",28,15,0,1,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","K",0,"No Deposit","229","NULL",0,"Transient",90,0,0,"Check-Out","2017-07-16"
"649",39609,40383,"City Hotel",0,132,2015,"July",30,23,0,1,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-07-24"
"650",70389,71399,"City Hotel",1,465,2017,"July",27,4,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-06-28"
"651",92542,94149,"City Hotel",0,301,2016,"July",31,30,1,1,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-08-01"
"652",92593,94200,"City Hotel",0,301,2016,"July",31,30,1,1,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-08-01"
"653",70983,71993,"City Hotel",1,56,2017,"July",29,17,1,2,2,0,0,"SC","SWE","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,1,"Canceled","2017-05-25"
"654",91918,93517,"City Hotel",0,292,2016,"July",30,21,0,2,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-07-23"
"655",91920,93519,"City Hotel",0,292,2016,"July",30,21,0,2,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-07-23"
"656",92516,94122,"City Hotel",0,301,2016,"July",31,30,1,1,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-08-01"
"657",114858,116878,"City Hotel",0,144,2017,"July",29,22,2,2,2,2,0,"BB","GBR","Direct","Direct",0,0,0,"F","F",1,"No Deposit","14","NULL",0,"Transient",230,0,0,"Check-Out","2017-07-26"
"658",91977,93576,"City Hotel",0,292,2016,"July",30,21,0,2,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-07-23"
"659",91894,93493,"City Hotel",0,292,2016,"July",30,21,0,2,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-07-23"
"660",71388,72398,"City Hotel",1,467,2017,"July",30,28,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-07-07"
"661",71466,72476,"City Hotel",1,490,2017,"July",30,29,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-07-07"
"662",113352,115362,"City Hotel",0,2,2017,"July",27,3,1,1,2,0,0,"BB","MAR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",128,0,1,"Check-Out","2017-07-05"
"663",70365,71375,"City Hotel",1,465,2017,"July",27,4,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-06-28"
"664",70946,71956,"City Hotel",1,47,2017,"July",29,16,2,0,1,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,1,"Canceled","2017-07-05"
"665",12601,12787,"Resort Hotel",1,21,2017,"July",29,17,1,3,2,0,0,"BB","MAR","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",230,0,1,"Canceled","2017-06-29"
"666",39606,40380,"City Hotel",0,132,2015,"July",30,23,0,1,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","D",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-07-24"
"667",71159,72169,"City Hotel",1,139,2017,"July",29,22,2,5,2,0,0,"BB","CHE","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","9","NULL",0,"Transient",166.5,0,0,"Canceled","2017-04-02"
"668",53140,54106,"City Hotel",1,365,2016,"July",28,7,0,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",59,0,0,"Canceled","2015-10-21"
"669",25801,26294,"Resort Hotel",0,53,2016,"July",30,23,2,3,2,0,0,"BB","CN","Offline TA/TO","TA/TO",0,0,0,"E","E",1,"No Deposit","96","NULL",0,"Transient",128,0,0,"Check-Out","2016-07-28"
"670",115174,117198,"City Hotel",0,156,2017,"July",30,28,1,2,2,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","7","NULL",0,"Transient",90,0,1,"Check-Out","2017-07-31"
"671",39611,40385,"City Hotel",0,132,2015,"July",30,23,0,1,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-07-24"
"672",92541,94148,"City Hotel",0,301,2016,"July",31,30,1,1,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-08-01"
"673",71257,72267,"City Hotel",1,464,2017,"July",30,25,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-06-30"
"674",114528,116547,"City Hotel",0,105,2017,"July",29,17,1,4,2,2,0,"BB","NOR","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","8","NULL",0,"Transient",230,0,0,"Check-Out","2017-07-22"
"675",92579,94186,"City Hotel",0,301,2016,"July",31,30,1,1,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-08-01"
"676",53380,54349,"City Hotel",1,372,2016,"July",29,14,0,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",59,0,0,"Canceled","2015-10-21"
"677",6816,6965,"Resort Hotel",1,72,2016,"July",29,14,2,5,2,1,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","5","NULL",0,"Transient",128,0,0,"Canceled","2016-05-04"
"678",71392,72402,"City Hotel",1,467,2017,"July",30,28,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-07-07"
"679",92533,94140,"City Hotel",0,301,2016,"July",31,30,1,1,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-08-01"
"680",92583,94190,"City Hotel",0,301,2016,"July",31,30,1,1,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-08-01"
"681",115118,117142,"City Hotel",0,9,2017,"July",30,27,0,3,2,0,1,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",3,"No Deposit","9","NULL",0,"Transient",230,0,3,"Check-Out","2017-07-30"
"682",71559,72569,"City Hotel",1,75,2017,"July",31,31,1,3,3,0,0,"BB","QAT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","9","NULL",0,"Transient",230,0,1,"Canceled","2017-05-21"
"683",69895,70905,"City Hotel",1,129,2017,"June",25,24,2,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","30","NULL",0,"Transient",130,0,0,"Canceled","2017-02-15"
"684",52148,53107,"City Hotel",1,188,2016,"June",25,15,0,2,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","119","NULL",39,"Transient",130,0,0,"Canceled","2016-01-18"
"685",69320,70330,"City Hotel",1,320,2017,"June",24,15,0,3,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-01-12"
"686",24365,24820,"Resort Hotel",0,133,2016,"June",23,2,0,3,2,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",90,0,0,"Check-Out","2016-06-05"
"687",52107,53066,"City Hotel",1,188,2016,"June",25,15,0,2,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","119","NULL",39,"Transient",130,0,0,"Canceled","2016-01-18"
"688",69593,70603,"City Hotel",1,210,2017,"June",25,19,1,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","154","NULL",0,"Transient",130,0,0,"Canceled","2017-01-24"
"689",112863,114866,"City Hotel",0,7,2017,"June",26,27,0,1,1,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,1,"Check-Out","2017-06-28"
"690",69258,70268,"City Hotel",1,422,2017,"June",24,13,0,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-05-05"
"691",89683,91253,"City Hotel",0,150,2016,"June",25,16,0,3,2,0,1,"HB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","12","NULL",0,"Transient-Party",90,0,2,"Check-Out","2016-06-19"
"692",70033,71043,"City Hotel",1,141,2017,"June",26,27,2,5,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","NULL","NULL",0,"Transient",130,0,0,"Canceled","2017-02-06"
"693",51237,52195,"City Hotel",1,330,2016,"June",23,2,0,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",59,0,0,"Canceled","2015-10-21"
"694",69635,70645,"City Hotel",1,451,2017,"June",25,20,0,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-05-05"
"695",51521,52479,"City Hotel",1,213,2016,"June",24,7,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","19","NULL",62,"Transient",130,0,0,"Canceled","2016-01-08"
"696",112415,114415,"City Hotel",0,16,2017,"June",25,19,1,2,2,0,0,"BB","GBR","Direct","Direct",0,0,0,"D","D",0,"No Deposit","14","NULL",0,"Transient",166.5,0,1,"Check-Out","2017-06-22"
"697",89668,91238,"City Hotel",0,150,2016,"June",25,16,0,3,2,0,0,"HB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","12","NULL",0,"Transient-Party",90,0,1,"Check-Out","2016-06-19"
"698",68655,69663,"City Hotel",1,434,2017,"June",22,3,2,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","229","NULL",0,"Transient-Party",90,0,0,"Canceled","2017-05-05"
"699",52241,53202,"City Hotel",1,350,2016,"June",25,17,0,2,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","29","NULL",0,"Transient",130,0,0,"Canceled","2015-08-11"
"700",112098,114096,"City Hotel",0,422,2017,"June",24,13,0,4,2,0,0,"BB","GBR","Groups","TA/TO",0,0,0,"A","A",6,"No Deposit","229","NULL",0,"Transient-Party",90,0,1,"Check-Out","2017-06-17"
"701",111499,113491,"City Hotel",0,13,2017,"June",23,4,2,2,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","7","NULL",0,"Transient",128,0,1,"Check-Out","2017-06-08"
"702",112383,114383,"City Hotel",0,1,2017,"June",25,21,0,1,2,0,0,"SC","USA","Online TA","TA/TO",1,0,0,"A","A",0,"No Deposit","7","NULL",0,"Group",128,0,2,"Check-Out","2017-06-22"
"703",69257,70267,"City Hotel",1,422,2017,"June",24,13,0,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-05-05"
"704",52534,53496,"City Hotel",1,351,2016,"June",26,23,0,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",59,0,0,"Canceled","2015-10-21"
"705",52076,53035,"City Hotel",1,188,2016,"June",25,15,0,2,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","119","NULL",39,"Transient",130,0,0,"Canceled","2016-01-18"
